Unix,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume BTC,tradecount
1605830400000,2020-11-20,ETHBTC,0.026473,0.027914,0.02641,0.027344,454240.376,12364.52418142,179116
1605744000000,2020-11-19,ETHBTC,0.026911,0.027061,0.026302,0.026473,290389.137,7726.38242299,119055
1605657600000,2020-11-18,ETHBTC,0.027302,0.027552,0.026291,0.026914,436828.687,11694.22282112,192512
1605571200000,2020-11-17,ETHBTC,0.027552,0.027989,0.026872,0.027302,361263.821,9935.91869408,150598
1605484800000,2020-11-16,ETHBTC,0.028083,0.028198,0.027428,0.027555,242678.353,6755.79287184,109291
1605398400000,2020-11-15,ETHBTC,0.02868,0.028857,0.027847,0.028087,193001.002,5483.26806245,94672
1605312000000,2020-11-14,ETHBTC,0.02919,0.029295,0.028665,0.028679,193081.83,5586.61534059,89501
1605225600000,2020-11-13,ETHBTC,0.028385,0.029273,0.0282,0.02919,337437.707,9688.19251294,134266
1605139200000,2020-11-12,ETHBTC,0.029521,0.029583,0.028277,0.028378,317780.322,9180.29449111,140642
1605052800000,2020-11-11,ETHBTC,0.029442,0.0302,0.029378,0.029527,362817.908,10795.28912081,156050
1604966400000,2020-11-10,ETHBTC,0.028986,0.029575,0.028832,0.029441,278404.294,8148.59066638,135250
1604880000000,2020-11-09,ETHBTC,0.029355,0.0295,0.028942,0.028989,287593.349,8395.45437754,139081
1604793600000,2020-11-08,ETHBTC,0.029369,0.029644,0.029107,0.029359,225892.165,6628.79811215,117098
1604707200000,2020-11-07,ETHBTC,0.029263,0.029944,0.028895,0.029373,447862.416,13217.85053992,234077
1604620800000,2020-11-06,ETHBTC,0.026733,0.029367,0.026634,0.029261,513189.434,14437.8552192,223054
1604534400000,2020-11-05,ETHBTC,0.02846,0.028645,0.026557,0.026729,482053.742,13313.29231476,205330
1604448000000,2020-11-04,ETHBTC,0.027661,0.028778,0.027529,0.02846,305803.217,8615.03637575,151819
1604361600000,2020-11-03,ETHBTC,0.028267,0.028398,0.027652,0.02766,241728.973,6760.22270436,135843
1604275200000,2020-11-02,ETHBTC,0.028828,0.029351,0.028123,0.028263,248158.005,7132.12050421,134605
1604188800000,2020-11-01,ETHBTC,0.02802,0.029002,0.028,0.028822,185412.567,5252.86444685,75531
1604102400000,2020-10-31,ETHBTC,0.028214,0.028459,0.02785,0.02802,184193.788,5186.73788379,87496
1604016000000,2020-10-30,ETHBTC,0.028783,0.028998,0.028073,0.028213,224501.771,6401.21047879,104584
1603929600000,2020-10-29,ETHBTC,0.029262,0.02955,0.028605,0.028783,203194.519,5926.64031116,95521
1603843200000,2020-10-28,ETHBTC,0.029584,0.029777,0.028778,0.029258,245269.422,7187.97345253,117682
1603756800000,2020-10-27,ETHBTC,0.030086,0.030307,0.02938,0.029584,220890.228,6608.57648904,108116
1603670400000,2020-10-26,ETHBTC,0.031146,0.031338,0.029809,0.030086,242260.013,7420.75504582,117393
1603584000000,2020-10-25,ETHBTC,0.031432,0.031859,0.031111,0.03115,120016.63,3762.66056155,62839
1603497600000,2020-10-24,ETHBTC,0.031665,0.031929,0.031263,0.031429,136219.601,4311.20833053,69659
1603411200000,2020-10-23,ETHBTC,0.031917,0.032244,0.031452,0.031662,172598.008,5508.90868219,98694
1603324800000,2020-10-22,ETHBTC,0.030547,0.03217,0.030444,0.031919,286948.057,9035.88646497,142482
1603238400000,2020-10-21,ETHBTC,0.030942,0.031163,0.030268,0.030546,374899.35,11560.99101715,190485
1603152000000,2020-10-20,ETHBTC,0.032276,0.032391,0.030853,0.030942,314547.587,9895.46616505,138765
1603065600000,2020-10-19,ETHBTC,0.03287,0.032919,0.032142,0.032276,223705.667,7291.88630465,85105
1602979200000,2020-10-18,ETHBTC,0.032422,0.032976,0.032369,0.032878,152674.689,4989.63873759,58074
1602892800000,2020-10-17,ETHBTC,0.032287,0.032481,0.032221,0.032425,149285.565,4834.85816537,59544
1602806400000,2020-10-16,ETHBTC,0.032821,0.032919,0.032227,0.032284,297577.934,9674.20463095,106737
1602720000000,2020-10-15,ETHBTC,0.033163,0.033352,0.032784,0.032821,269809.412,8903.55858007,94035
1602633600000,2020-10-14,ETHBTC,0.033368,0.033631,0.033002,0.033168,198119.281,6599.15948409,83443
1602547200000,2020-10-13,ETHBTC,0.033525,0.033609,0.033101,0.033366,182402.041,6088.75628361,88087
1602460800000,2020-10-12,ETHBTC,0.032915,0.033801,0.032499,0.033521,276121.484,9171.65924701,117598
1602374400000,2020-10-11,ETHBTC,0.032805,0.033116,0.03268,0.032912,147913.815,4859.04432442,67988
1602288000000,2020-10-10,ETHBTC,0.033033,0.033286,0.032731,0.032809,208787.207,6880.84196184,95558
1602201600000,2020-10-09,ETHBTC,0.032118,0.033247,0.032056,0.033036,255261.962,8320.40153079,103900
1602115200000,2020-10-08,ETHBTC,0.032025,0.03242,0.031668,0.03212,216192.267,6919.79168418,84512
1602028800000,2020-10-07,ETHBTC,0.032145,0.032212,0.031567,0.032025,199705.452,6386.6802698,86438
1601942400000,2020-10-06,ETHBTC,0.032765,0.032935,0.03197,0.032149,223218.227,7255.10146575,96732
1601856000000,2020-10-05,ETHBTC,0.03303,0.033149,0.032718,0.032765,147748.881,4862.65749689,59531
1601769600000,2020-10-04,ETHBTC,0.032817,0.033141,0.032621,0.03303,141098.927,4636.63850879,63042
1601683200000,2020-10-03,ETHBTC,0.032697,0.033175,0.032622,0.032817,137390.64,4522.84469582,60895
1601596800000,2020-10-02,ETHBTC,0.033235,0.033318,0.0322,0.032694,261445.87,8548.25582077,113782
1601510400000,2020-10-01,ETHBTC,0.033387,0.033889,0.032987,0.03323,283273.392,9472.43554892,121391
1601424000000,2020-09-30,ETHBTC,0.033192,0.033548,0.032946,0.033385,195030.641,6468.26647352,80970
1601337600000,2020-09-29,ETHBTC,0.033093,0.033347,0.032845,0.033189,227312.861,7532.34427481,103795
1601251200000,2020-09-28,ETHBTC,0.033176,0.033703,0.03273,0.033096,263622.329,8739.26914601,119792
1601164800000,2020-09-27,ETHBTC,0.032992,0.033566,0.032755,0.033181,245616.238,8142.47927078,113098
1601078400000,2020-09-26,ETHBTC,0.032933,0.03312,0.032425,0.032989,233791.848,7680.619085,113886
1600992000000,2020-09-25,ETHBTC,0.032502,0.03329,0.031867,0.03293,313526.397,10185.88653959,151320
1600905600000,2020-09-24,ETHBTC,0.031315,0.032909,0.031053,0.032506,333471.014,10723.39604974,167316
1600819200000,2020-09-23,ETHBTC,0.032687,0.032739,0.030899,0.031311,320667.851,10308.29869758,164484
1600732800000,2020-09-22,ETHBTC,0.032665,0.03307,0.032301,0.032687,341684.923,11171.72314101,149758
1600646400000,2020-09-21,ETHBTC,0.033975,0.034333,0.032042,0.032659,460899.976,15283.52589309,199877
1600560000000,2020-09-20,ETHBTC,0.034768,0.034869,0.03379,0.03397,258896.579,8901.48655568,128814
1600473600000,2020-09-19,ETHBTC,0.035161,0.035164,0.0345,0.034763,277606.403,9656.19668821,128359
1600387200000,2020-09-18,ETHBTC,0.035592,0.035847,0.03469,0.035162,385732.166,13554.42120559,150861
1600300800000,2020-09-17,ETHBTC,0.033327,0.036062,0.033243,0.035593,494067.318,17297.0839826,216560
1600214400000,2020-09-16,ETHBTC,0.033754,0.033843,0.03313,0.033332,321646.852,10764.19843195,154179
1600128000000,2020-09-15,ETHBTC,0.035335,0.035457,0.0336,0.033754,321709.127,11089.79180295,165612
1600041600000,2020-09-14,ETHBTC,0.03546,0.0359,0.03469,0.035336,391994.325,13832.37455796,185193
1599955200000,2020-09-13,ETHBTC,0.03714,0.037175,0.034584,0.03546,381503.987,13679.24524158,181775
1599868800000,2020-09-12,ETHBTC,0.03597,0.03717,0.035385,0.037144,305936.079,11038.46028612,154622
1599782400000,2020-09-11,ETHBTC,0.035594,0.036098,0.03486,0.03597,336460.581,11958.20045724,170482
1599696000000,2020-09-10,ETHBTC,0.034331,0.036073,0.03429,0.035593,413250.814,14679.110213,214811
1599609600000,2020-09-09,ETHBTC,0.033317,0.03474,0.033125,0.034332,316935.889,10765.93328125,157753
1599523200000,2020-09-08,ETHBTC,0.034087,0.03422,0.03296,0.033312,397470.97,13374.47638639,191128
1599436800000,2020-09-07,ETHBTC,0.0344,0.034775,0.032726,0.034086,488420.389,16548.93353509,224699
1599350400000,2020-09-06,ETHBTC,0.032961,0.035005,0.031637,0.034398,633550.277,21279.64646875,278283
1599264000000,2020-09-05,ETHBTC,0.036883,0.037372,0.031219,0.032961,879531.551,30037.94619989,380616
1599177600000,2020-09-04,ETHBTC,0.037615,0.038144,0.036128,0.036882,434874.484,16242.30677455,246496
1599091200000,2020-09-03,ETHBTC,0.038596,0.039443,0.036483,0.037616,624406.492,23659.15117992,308395
1599004800000,2020-09-02,ETHBTC,0.039875,0.040444,0.037459,0.0386,649956.257,25449.8877885,307881
1598918400000,2020-09-01,ETHBTC,0.037237,0.040575,0.03708,0.039875,795080.536,31174.22787389,318058
1598832000000,2020-08-31,ETHBTC,0.036622,0.03749,0.03606,0.037235,436738.707,16094.04095023,189055
1598745600000,2020-08-30,ETHBTC,0.034767,0.036718,0.034751,0.036626,390342.709,13911.07630726,188855
1598659200000,2020-08-29,ETHBTC,0.034282,0.035212,0.034175,0.034767,229726.224,7990.94127653,139177
1598572800000,2020-08-28,ETHBTC,0.033829,0.034522,0.03366,0.034282,253808.62,8676.86828638,124828
1598486400000,2020-08-27,ETHBTC,0.033662,0.03426,0.03328,0.03383,295252.722,9977.49383469,142568
1598400000000,2020-08-26,ETHBTC,0.033836,0.034172,0.033502,0.033662,271028.532,9154.91307403,141958
1598313600000,2020-08-25,ETHBTC,0.034704,0.034775,0.032831,0.033836,368519.746,12464.04387274,176064
1598227200000,2020-08-24,ETHBTC,0.033542,0.034808,0.033436,0.034704,268557.631,9187.37248083,134761
1598140800000,2020-08-23,ETHBTC,0.033885,0.03399,0.03327,0.033541,199973.019,6721.75456886,108669
1598054400000,2020-08-22,ETHBTC,0.033644,0.03402,0.033322,0.033884,276231.624,9302.97591908,147506
1597968000000,2020-08-21,ETHBTC,0.035088,0.03525,0.033491,0.033645,375533.031,12944.13336628,214223
1597881600000,2020-08-20,ETHBTC,0.034666,0.035274,0.034447,0.035085,294888.982,10292.77988406,146718
1597795200000,2020-08-19,ETHBTC,0.035319,0.035501,0.033842,0.034667,310614.486,10807.5951603,176381
1597708800000,2020-08-18,ETHBTC,0.03507,0.035645,0.034756,0.03532,272465.036,9581.74257402,161735
1597622400000,2020-08-17,ETHBTC,0.036408,0.036467,0.034888,0.03507,310534.05,11072.70977039,204893
1597536000000,2020-08-16,ETHBTC,0.036478,0.036754,0.035254,0.036408,246568.95,8886.96473825,154184
1597449600000,2020-08-15,ETHBTC,0.037254,0.037366,0.035789,0.036472,308894.773,11329.3341,174154
1597363200000,2020-08-14,ETHBTC,0.036037,0.037701,0.035777,0.037254,634703.594,23214.35470375,254778
1597276800000,2020-08-13,ETHBTC,0.03348,0.036589,0.033434,0.036038,827595.452,28584.13930795,297228
1597190400000,2020-08-12,ETHBTC,0.03327,0.033575,0.032777,0.033473,375457.79,12477.53211645,160973
1597104000000,2020-08-11,ETHBTC,0.033255,0.033743,0.032854,0.03327,425798.3,14173.22593695,189334
1597017600000,2020-08-10,ETHBTC,0.033396,0.033583,0.032744,0.033255,499844.36,16588.79225109,189947
1596931200000,2020-08-09,ETHBTC,0.03376,0.033921,0.033125,0.033396,257166.52,8633.74124737,151462
1596844800000,2020-08-08,ETHBTC,0.03271,0.033759,0.032595,0.033757,226993.676,7519.82972455,137373
1596758400000,2020-08-07,ETHBTC,0.03356,0.033649,0.0318,0.03271,457143.106,15036.83307926,188195
1596672000000,2020-08-06,ETHBTC,0.034118,0.034274,0.033375,0.033562,444499.372,15009.47488359,162777
1596585600000,2020-08-05,ETHBTC,0.03481,0.034926,0.033814,0.034119,611437.241,21014.46195638,200802
1596499200000,2020-08-04,ETHBTC,0.034389,0.035318,0.034359,0.034812,631149.422,21963.05364253,223150
1596412800000,2020-08-03,ETHBTC,0.033633,0.035149,0.033477,0.034394,708736.232,24426.00347205,238175
1596326400000,2020-08-02,ETHBTC,0.032795,0.034769,0.030333,0.033638,1076655.557,35971.03071327,403100
1596240000000,2020-08-01,ETHBTC,0.030557,0.033142,0.030313,0.032795,804554.214,25275.58989762,259962
1596153600000,2020-07-31,ETHBTC,0.03017,0.030995,0.029934,0.030557,565052.56,17204.69267498,210523
1596067200000,2020-07-30,ETHBTC,0.028618,0.030672,0.028606,0.030172,548072.575,16129.64498616,202323
1595980800000,2020-07-29,ETHBTC,0.029045,0.029396,0.02853,0.028618,469857.965,13590.49640364,187180
1595894400000,2020-07-28,ETHBTC,0.029183,0.029311,0.028476,0.029046,636962.943,18444.06136192,225042
1595808000000,2020-07-27,ETHBTC,0.031317,0.032611,0.028634,0.029191,919327.286,28196.34145917,324054
1595721600000,2020-07-26,ETHBTC,0.031476,0.032631,0.03011,0.031314,448429.365,14070.39720194,230018
1595635200000,2020-07-25,ETHBTC,0.029266,0.031767,0.02926,0.03147,350583.872,10594.49363265,187277
1595548800000,2020-07-24,ETHBTC,0.028673,0.029832,0.02825,0.029262,333287.431,9665.25094001,172209
1595462400000,2020-07-23,ETHBTC,0.027711,0.029212,0.027442,0.028664,473630.05,13342.05635877,185428
1595376000000,2020-07-22,ETHBTC,0.02615,0.028349,0.026,0.027708,361901.108,9645.94447773,150669
1595289600000,2020-07-21,ETHBTC,0.025762,0.026277,0.025729,0.026154,304632.213,7917.2225798,132930
1595203200000,2020-07-20,ETHBTC,0.025966,0.026051,0.025598,0.025765,231460.064,5995.3674216,109130
1595116800000,2020-07-19,ETHBTC,0.025701,0.026005,0.025536,0.025966,169870.771,4364.72925585,78731
1595030400000,2020-07-18,ETHBTC,0.025416,0.025764,0.025399,0.025698,179184.472,4587.58215706,78946
1594944000000,2020-07-17,ETHBTC,0.025575,0.025658,0.025389,0.025419,192719.388,4918.34400701,84693
1594857600000,2020-07-16,ETHBTC,0.025939,0.025958,0.02531,0.025574,216824.765,5549.96696169,108434
1594771200000,2020-07-15,ETHBTC,0.025978,0.026039,0.025795,0.025941,172555.172,4473.11664181,89901
1594684800000,2020-07-14,ETHBTC,0.025921,0.026121,0.025818,0.025978,169312.399,4399.61245302,87516
1594598400000,2020-07-13,ETHBTC,0.0261,0.02632,0.025773,0.025918,245348.323,6405.45242962,123780
1594512000000,2020-07-12,ETHBTC,0.025903,0.026145,0.025683,0.026102,215861.917,5594.63699105,92600
1594425600000,2020-07-11,ETHBTC,0.02597,0.026027,0.02582,0.025902,146636.485,3803.33664931,72998
1594339200000,2020-07-10,ETHBTC,0.026207,0.026224,0.025831,0.025973,180654.112,4699.2484787,84946
1594252800000,2020-07-09,ETHBTC,0.026172,0.026304,0.025912,0.026206,232875.229,6082.3055988,101838
1594166400000,2020-07-08,ETHBTC,0.025856,0.026368,0.02575,0.026174,388685.079,10134.04262391,155705
1594080000000,2020-07-07,ETHBTC,0.025864,0.02603,0.025445,0.025859,246175.728,6331.79506038,104007
1593993600000,2020-07-06,ETHBTC,0.025084,0.025874,0.025033,0.025862,302794.406,7708.90908459,135090
1593907200000,2020-07-05,ETHBTC,0.025092,0.025141,0.024854,0.025087,142929.769,3572.4045552,70684
1593820800000,2020-07-04,ETHBTC,0.024827,0.025105,0.024807,0.025085,152201.091,3797.91125749,70488
1593734400000,2020-07-03,ETHBTC,0.024925,0.025015,0.024795,0.024829,159438.984,3975.2163914,75133
1593648000000,2020-07-02,ETHBTC,0.025021,0.025066,0.024745,0.024925,222122.814,5532.58026158,92522
1593561600000,2020-07-01,ETHBTC,0.024685,0.025086,0.02458,0.02502,203342.865,5051.02684318,82356
1593475200000,2020-06-30,ETHBTC,0.024801,0.024883,0.024537,0.024685,172328.455,4260.40717585,64905
1593388800000,2020-06-29,ETHBTC,0.024668,0.024899,0.024415,0.024804,230606.504,5684.35786094,87849
1593302400000,2020-06-28,ETHBTC,0.024514,0.024822,0.0244,0.02467,177716.318,4373.11149278,69523
1593216000000,2020-06-27,ETHBTC,0.025062,0.025162,0.024158,0.024516,223380.316,5548.05132144,99324
1593129600000,2020-06-26,ETHBTC,0.025137,0.025222,0.025019,0.025065,236119.507,5930.51898736,85731
1593043200000,2020-06-25,ETHBTC,0.025233,0.025347,0.025087,0.025136,220984.786,5577.17961341,88663
1592956800000,2020-06-24,ETHBTC,0.025264,0.02582,0.025041,0.025233,330356.536,8388.94725626,149136
1592870400000,2020-06-23,ETHBTC,0.025102,0.025337,0.025026,0.025263,234531.721,5912.25086787,98620
1592784000000,2020-06-22,ETHBTC,0.024534,0.02564,0.0245,0.025102,327600.973,8236.37424906,136743
1592697600000,2020-06-21,ETHBTC,0.024459,0.024648,0.02443,0.024534,108685.39,2668.71067769,64100
1592611200000,2020-06-20,ETHBTC,0.024597,0.024725,0.024405,0.024457,111457.048,2737.08990667,66601
1592524800000,2020-06-19,ETHBTC,0.024642,0.02472,0.024381,0.024598,154175.311,3788.29465513,81302
1592438400000,2020-06-18,ETHBTC,0.024704,0.024831,0.024442,0.024638,133198.199,3285.41019571,82044
1592352000000,2020-06-17,ETHBTC,0.024701,0.02485,0.02457,0.024702,147845.024,3647.47980096,90670
1592265600000,2020-06-16,ETHBTC,0.024492,0.024747,0.024303,0.024702,159193.271,3908.92133033,87635
1592179200000,2020-06-15,ETHBTC,0.024809,0.024844,0.024251,0.024493,235774.244,5788.3656658,128287
1592092800000,2020-06-14,ETHBTC,0.025137,0.025226,0.024807,0.024809,124583.069,3117.20424826,80886
1592006400000,2020-06-13,ETHBTC,0.025098,0.02528,0.024985,0.025138,114441.097,2874.75218174,79658
1591920000000,2020-06-12,ETHBTC,0.024842,0.0252,0.024682,0.025098,155475.357,3884.73428073,94049
1591833600000,2020-06-11,ETHBTC,0.025067,0.025191,0.024574,0.024837,257166.348,6433.14242753,140802
1591747200000,2020-06-10,ETHBTC,0.024948,0.025152,0.02482,0.025067,194762.077,4866.09543398,104199
1591660800000,2020-06-09,ETHBTC,0.025193,0.0255,0.024854,0.024948,168627.415,4226.38648687,94557
1591574400000,2020-06-08,ETHBTC,0.025092,0.025273,0.024925,0.025193,138261.531,3463.06646348,84060
1591488000000,2020-06-07,ETHBTC,0.025024,0.02518,0.024716,0.02509,186186.658,4651.44556667,103983
1591401600000,2020-06-06,ETHBTC,0.02495,0.025199,0.024886,0.025028,129871.394,3252.8666827,74214
1591315200000,2020-06-05,ETHBTC,0.024842,0.025155,0.024717,0.02495,143537.776,3578.91473619,87606
1591228800000,2020-06-04,ETHBTC,0.025305,0.025489,0.024478,0.024843,227594.639,5702.85058642,108740
1591142400000,2020-06-03,ETHBTC,0.024975,0.025371,0.02478,0.025305,168495.386,4217.14168117,93240
1591056000000,2020-06-02,ETHBTC,0.024338,0.025224,0.023945,0.024977,286540.628,7062.83513256,155119
1590969600000,2020-06-01,ETHBTC,0.024507,0.025275,0.024113,0.024337,268852.501,6681.43810074,156975
1590883200000,2020-05-31,ETHBTC,0.025126,0.025393,0.024439,0.024511,269739.631,6708.5948488,144819
1590796800000,2020-05-30,ETHBTC,0.023406,0.025601,0.023334,0.025128,282033.336,6933.53296586,164769
1590710400000,2020-05-29,ETHBTC,0.023,0.02355,0.023,0.023407,212933.132,4961.70289435,116788
1590624000000,2020-05-28,ETHBTC,0.022634,0.023006,0.022135,0.023,213469.37,4814.73005078,123252
1590537600000,2020-05-27,ETHBTC,0.022726,0.023024,0.022421,0.022634,183891.192,4171.30781131,112493
1590451200000,2020-05-26,ETHBTC,0.022937,0.023035,0.022598,0.022725,186630.46,4252.44259952,109636
1590364800000,2020-05-25,ETHBTC,0.022924,0.023244,0.02287,0.022937,187357.415,4317.9270345,108591
1590278400000,2020-05-24,ETHBTC,0.022504,0.023204,0.0225,0.022928,203861.529,4631.3513307,104528
1590192000000,2020-05-23,ETHBTC,0.022614,0.022794,0.022446,0.022502,156020.655,3521.79798528,75826
1590105600000,2020-05-22,ETHBTC,0.021917,0.022714,0.021822,0.022614,193928.573,4318.89173428,109691
1590019200000,2020-05-21,ETHBTC,0.022076,0.022259,0.02174,0.021919,200407.543,4412.04677767,107173
1589932800000,2020-05-20,ETHBTC,0.021948,0.022178,0.02162,0.022079,148572.944,3259.49669219,86990
1589846400000,2020-05-19,ETHBTC,0.022082,0.02216,0.021801,0.021951,145515.283,3197.33565446,79034
1589760000000,2020-05-18,ETHBTC,0.021387,0.022263,0.021314,0.022082,271882.904,5954.74285722,113179
1589673600000,2020-05-17,ETHBTC,0.021369,0.02154,0.020931,0.02139,196590.996,4172.28020105,104818
1589587200000,2020-05-16,ETHBTC,0.02091,0.021521,0.020868,0.02137,225249.033,4786.70753633,106193
1589500800000,2020-05-15,ETHBTC,0.020763,0.021325,0.020682,0.020912,310301.16,6485.18762123,137734
1589414400000,2020-05-14,ETHBTC,0.021441,0.02145,0.020483,0.020761,246046.086,5151.29088194,154290
1589328000000,2020-05-13,ETHBTC,0.021536,0.02173,0.021115,0.021442,215400.098,4613.69150927,132639
1589241600000,2020-05-12,ETHBTC,0.021695,0.021823,0.021323,0.021536,165469.726,3575.73404189,130918
1589155200000,2020-05-11,ETHBTC,0.021504,0.021774,0.020967,0.021691,230659.372,4945.03820112,152794
1589068800000,2020-05-10,ETHBTC,0.022027,0.022968,0.021363,0.021506,324042.391,7098.44536365,200705
1588982400000,2020-05-09,ETHBTC,0.02157,0.022049,0.021486,0.022024,194237.967,4239.65396106,106049
1588896000000,2020-05-08,ETHBTC,0.021232,0.021666,0.021183,0.021573,226721.451,4850.37260467,125082
1588809600000,2020-05-07,ETHBTC,0.021758,0.022274,0.021047,0.021236,334674.158,7287.35116199,177315
1588723200000,2020-05-06,ETHBTC,0.022757,0.023096,0.0217,0.02176,230881.873,5203.24407112,112708
1588636800000,2020-05-05,ETHBTC,0.023279,0.023446,0.022722,0.022753,150319.264,3464.14873175,85221
1588550400000,2020-05-04,ETHBTC,0.023594,0.023679,0.02274,0.023282,208133.334,4823.81182169,116130
1588464000000,2020-05-03,ETHBTC,0.023839,0.024004,0.023419,0.023592,157352.454,3732.32171121,89626
1588377600000,2020-05-02,ETHBTC,0.024021,0.02417,0.023779,0.02384,175287.109,4203.44561645,92558
1588291200000,2020-05-01,ETHBTC,0.023898,0.024367,0.023864,0.024022,196096.695,4723.06953122,111481
1588204800000,2020-04-30,ETHBTC,0.024536,0.024663,0.02361,0.023895,376714.498,9071.65533709,181634
1588118400000,2020-04-29,ETHBTC,0.02536,0.026,0.024199,0.024534,451019.414,11368.86408605,180337
1588032000000,2020-04-28,ETHBTC,0.025252,0.025493,0.025101,0.025361,176378.605,4464.34845648,72324
1587945600000,2020-04-27,ETHBTC,0.025664,0.025697,0.024875,0.025259,228940.967,5793.9751587,94351
1587859200000,2020-04-26,ETHBTC,0.025763,0.025967,0.025505,0.025659,157571.514,4053.53136566,82633
1587772800000,2020-04-25,ETHBTC,0.024993,0.025932,0.024916,0.025763,215679.388,5533.11892594,99823
1587686400000,2020-04-24,ETHBTC,0.024798,0.0251,0.02475,0.02499,215051.111,5368.14769263,82190
1587600000000,2020-04-23,ETHBTC,0.025647,0.026023,0.0246,0.024795,417281.373,10586.09655068,132724
1587513600000,2020-04-22,ETHBTC,0.024956,0.025741,0.024894,0.025647,220752.192,5605.44123961,81782
1587427200000,2020-04-21,ETHBTC,0.024928,0.025304,0.024811,0.024955,194026.315,4855.14356001,82873
1587340800000,2020-04-20,ETHBTC,0.025276,0.025866,0.024681,0.024928,325383.188,8233.63310401,125433
1587254400000,2020-04-19,ETHBTC,0.025854,0.025993,0.024931,0.025282,281345.082,7167.02913377,105965
1587168000000,2020-04-18,ETHBTC,0.024285,0.026028,0.024275,0.025855,296751.14,7452.51743923,111046
1587081600000,2020-04-17,ETHBTC,0.024267,0.024479,0.023877,0.024285,191044.493,4617.08390502,74761
1586995200000,2020-04-16,ETHBTC,0.023067,0.024737,0.022886,0.024262,401814.38,9615.09530599,147137
1586908800000,2020-04-15,ETHBTC,0.023069,0.023394,0.022856,0.023067,269213.196,6244.94617207,79746
1586822400000,2020-04-14,ETHBTC,0.022856,0.023273,0.022818,0.023072,171933.66,3965.03701428,74787
1586736000000,2020-04-13,ETHBTC,0.022977,0.023118,0.0226,0.022856,256938.773,5871.78015653,88323
1586649600000,2020-04-12,ETHBTC,0.023022,0.023212,0.022814,0.022979,169498.436,3900.63073687,74336
1586563200000,2020-04-11,ETHBTC,0.023008,0.023267,0.022744,0.023022,159144.829,3664.93791734,68239
1586476800000,2020-04-10,ETHBTC,0.02328,0.02334,0.022426,0.023003,354426.063,8127.33281398,142296
1586390400000,2020-04-09,ETHBTC,0.02352,0.023584,0.023209,0.023275,159752.851,3734.45533395,85802
1586304000000,2020-04-08,ETHBTC,0.022872,0.023588,0.022772,0.023517,245944.443,5721.89039274,108456
1586217600000,2020-04-07,ETHBTC,0.023377,0.023717,0.022744,0.022872,437355.06,10202.54301348,163536
1586131200000,2020-04-06,ETHBTC,0.021068,0.023444,0.021013,0.023375,485374.047,10735.16049856,181844
1586044800000,2020-04-05,ETHBTC,0.021015,0.021199,0.020966,0.021063,112856.479,2380.1525951,58157
1585958400000,2020-04-04,ETHBTC,0.020992,0.021229,0.020813,0.021015,199334.167,4188.23780829,78378
1585872000000,2020-04-03,ETHBTC,0.020797,0.021077,0.020757,0.02099,209258.855,4374.89743845,86264
1585785600000,2020-04-02,ETHBTC,0.020422,0.021112,0.02042,0.020797,292585.437,6049.14906905,120725
1585699200000,2020-04-01,ETHBTC,0.020706,0.021156,0.02039,0.02042,230553.796,4800.80598196,87204
1585612800000,2020-03-31,ETHBTC,0.020659,0.020851,0.020406,0.020704,167722.332,3455.90664631,78201
1585526400000,2020-03-30,ETHBTC,0.021158,0.021299,0.02046,0.020657,234769.35,4897.01390802,96574
1585440000000,2020-03-29,ETHBTC,0.020997,0.021274,0.020868,0.021158,151940.315,3199.70899255,72857
1585353600000,2020-03-28,ETHBTC,0.020647,0.02135,0.020506,0.020996,270428.242,5601.86291154,106988
1585267200000,2020-03-27,ETHBTC,0.020548,0.020777,0.020299,0.020648,208257.58,4272.35830057,99407
1585180800000,2020-03-26,ETHBTC,0.020377,0.020655,0.020191,0.020546,195836.059,3989.33281323,115113
1585094400000,2020-03-25,ETHBTC,0.020526,0.021083,0.020302,0.020377,227025.723,4669.87065236,115076
1585008000000,2020-03-24,ETHBTC,0.021016,0.021137,0.020469,0.020529,231568.444,4804.60250096,131785
1584921600000,2020-03-23,ETHBTC,0.021029,0.021327,0.02046,0.02101,233904.724,4895.34177354,132912
1584835200000,2020-03-22,ETHBTC,0.021433,0.021527,0.020813,0.021026,187871.71,3978.65559714,113480
1584748800000,2020-03-21,ETHBTC,0.021497,0.021582,0.021111,0.021434,209970.85,4492.05494699,125732
1584662400000,2020-03-20,ETHBTC,0.02212,0.02277,0.020427,0.021498,488626.267,10622.97906838,268754
1584576000000,2020-03-19,ETHBTC,0.021893,0.022353,0.021563,0.022124,505376.144,11117.80746624,219508
1584489600000,2020-03-18,ETHBTC,0.021771,0.02203,0.021599,0.02189,349440.113,7623.76374824,125072
1584403200000,2020-03-17,ETHBTC,0.022076,0.02257,0.021556,0.021771,272079.264,6003.42023799,130377
1584316800000,2020-03-16,ETHBTC,0.023084,0.0233,0.021804,0.022076,576196.175,13016.65398267,261460
1584230400000,2020-03-15,ETHBTC,0.023671,0.023822,0.022214,0.023087,329787.791,7655.90596619,165689
1584144000000,2020-03-14,ETHBTC,0.024057,0.024434,0.023469,0.02367,376290.077,8997.1801968,179951
1584057600000,2020-03-13,ETHBTC,0.022411,0.025369,0.021803,0.024048,1396957.115,32852.12611167,626813
