Unix,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USDC,tradecount
1637712000000,2021-11-24,ETHUSDC,4338.74,4373.64,4169.85,4271.53,17408.1902,74218994.673284,26897
1637625600000,2021-11-23,ETHUSDC,4090.2,4387.35,4060.69,4340.49,15370.646,65011116.963424,24626
1637539200000,2021-11-22,ETHUSDC,4264.16,4320.7,4025.19,4089.37,16036.0818,67140875.813098,26137
1637452800000,2021-11-21,ETHUSDC,4414.24,4427.4,4245.06,4260.7,8544.3741,37195501.326944,14123
1637366400000,2021-11-20,ETHUSDC,4298.84,4437.12,4204.08,4409.04,10353.0836,44781531.935208,17165
1637280000000,2021-11-19,ETHUSDC,3999.23,4313.14,3976.42,4297.68,13154.8433,54523320.103024,23279
1637193600000,2021-11-18,ETHUSDC,4290.34,4345.51,3960,3999.21,19709.2562,81129962.293709,32274
1637107200000,2021-11-17,ETHUSDC,4209.44,4300,4065,4290.85,13277.7931,55598458.158305,24536
1637020800000,2021-11-16,ETHUSDC,4563.09,4563.09,4106.38,4214,28941.7886,124618822.063448,45681
1636934400000,2021-11-15,ETHUSDC,4629.25,4771.89,4542.86,4564.06,13876.3918,64505869.046977,24081
1636848000000,2021-11-14,ETHUSDC,4644.31,4698.78,4515,4628.15,7013.2395,32202762.09033,13414
1636761600000,2021-11-13,ETHUSDC,4666.27,4707.26,4586.01,4644.47,5668.0155,26354869.623312,10652
1636675200000,2021-11-12,ETHUSDC,4722.57,4809.04,4507.94,4666.44,12246.0318,56811944.592759,24306
1636588800000,2021-11-11,ETHUSDC,4628.44,4782.98,4579.62,4723.97,10835.8807,50942192.058233,21593
1636502400000,2021-11-10,ETHUSDC,4733.9,4867.23,4465,4633.94,14153.9709,66622931.053084,29717
1636416000000,2021-11-09,ETHUSDC,4812.3,4843.02,4713.98,4730.67,10364.5736,49617543.1372564,20491
1636329600000,2021-11-08,ETHUSDC,4615.79,4826.25,4615.79,4812.15,9258.0512,43851750.8033802,22146
1636243200000,2021-11-07,ETHUSDC,4521.34,4641.19,4506.82,4617.43,7333.615,33636680.799901,14403
1636156800000,2021-11-06,ETHUSDC,4478.15,4536.76,4330.19,4522.48,8829.6832,39234240.541544,17486
1636070400000,2021-11-05,ETHUSDC,4537.75,4572.73,4442.9,4481.57,11078.6524,49846897.230203,19983
1635984000000,2021-11-04,ETHUSDC,4605.72,4607.94,4423.61,4538.25,11080.9006,50092055.849699,23363
1635897600000,2021-11-03,ETHUSDC,4593.29,4668.57,4457.7,4605.37,12715.89413,58225264.9594515,25823
1635811200000,2021-11-02,ETHUSDC,4321.01,4603.05,4287.23,4593.06,15716.23269,70096798.0872786,33382
1635724800000,2021-11-01,ETHUSDC,4289.8,4384.95,4150,4323.86,11359.4756,48907829.501571,24594
1635638400000,2021-10-31,ETHUSDC,4327.02,4395.62,4160,4289.87,8775.9483,37528633.724589,32953
1635552000000,2021-10-30,ETHUSDC,4420.4,4433.82,4234,4322.47,8197.2291,35426559.045993,32816
1635465600000,2021-10-29,ETHUSDC,4288.17,4460.89,4267.27,4420.24,15185.81719,66239033.5429041,35746
1635379200000,2021-10-28,ETHUSDC,3923.3,4299.97,3868.93,4287.89,16555.7377,68445058.525509,33064
1635292800000,2021-10-27,ETHUSDC,4133.1,4322,3912.11,3922.9,16334.6098,67039468.648169,33028
1635206400000,2021-10-26,ETHUSDC,4220.86,4297,4087.93,4131.74,10159.8433,42666352.708937,21999
1635120000000,2021-10-25,ETHUSDC,4083.42,4236.01,4069.02,4217.63,7694.2411,32009832.777946,16568
1635033600000,2021-10-24,ETHUSDC,4168.91,4185.18,3962.62,4085.01,6430.9309,26107988.319924,14533
1634947200000,2021-10-23,ETHUSDC,3970.73,4172.3,3938.24,4167.77,6606.2057,26758869.674184,14199
1634860800000,2021-10-22,ETHUSDC,4052.28,4169.26,3890.38,3970.73,10145.7524,40909686.230355,20876
1634774400000,2021-10-21,ETHUSDC,4163.46,4374.55,4013.28,4054.55,21210.39362,88370737.9358438,42073
1634688000000,2021-10-20,ETHUSDC,3877.76,4169.97,3827.44,4161.73,17669.46599,70537626.9597306,35270
1634601600000,2021-10-19,ETHUSDC,3745.01,3886.92,3732.61,3877.1,12154.2284,46302774.524513,26704
1634515200000,2021-10-18,ETHUSDC,3847.95,3892.92,3672.92,3745.01,11000.1357,41547645.10495,25229
1634428800000,2021-10-17,ETHUSDC,3827.58,3918.99,3636.99,3846.65,7879.9022,29922499.950752,20433
1634342400000,2021-10-16,ETHUSDC,3868.42,3969.92,3803.87,3829.81,9151.1521,35599213.838775,18783
1634256000000,2021-10-15,ETHUSDC,3792.63,3904.38,3734.23,3866.63,12875.8451,49160303.257939,27308
1634169600000,2021-10-14,ETHUSDC,3608.12,3824.58,3587.39,3791.06,12127.1619,45230325.463797,28957
1634083200000,2021-10-13,ETHUSDC,3490.98,3614.23,3412,3605.21,11962.6793,41852336.487496,23931
1633996800000,2021-10-12,ETHUSDC,3541.95,3547.86,3403.55,3488.49,10805.5931,37631926.516084,23036
1633910400000,2021-10-11,ETHUSDC,3413.6,3624.4,3373,3544.81,10935.3948,38562998.016047,22418
1633824000000,2021-10-10,ETHUSDC,3573.78,3603.99,3398.31,3414.25,11331.8819,39914210.086413,22260
1633737600000,2021-10-09,ETHUSDC,3564.95,3635.25,3539.41,3576.39,7252.9153,26009056.916447,15143
1633651200000,2021-10-08,ETHUSDC,3589.08,3681.52,3535,3564.18,14251.7035,51465581.128515,26978
1633564800000,2021-10-07,ETHUSDC,3577.86,3655.16,3473.14,3586.18,13935.4267,49855721.116466,30131
1633478400000,2021-10-06,ETHUSDC,3516,3632.65,3342.16,3575.63,18916.1174,66410934.433912,37264
1633392000000,2021-10-05,ETHUSDC,3389.38,3546.45,3365.51,3518.24,15586.4254,53650713.296306,29721
1633305600000,2021-10-04,ETHUSDC,3419.5,3438.59,3273.16,3385.6,13020.0286,43818353.949394,27697
1633219200000,2021-10-03,ETHUSDC,3390.56,3490,3344.83,3419.63,8417.4524,28745584.812226,19702
1633132800000,2021-10-02,ETHUSDC,3311.88,3470.52,3258.56,3391.08,9326.258,31334657.552416,21292
1633046400000,2021-10-01,ETHUSDC,3000.5,3331.36,2969.38,3310.84,21083.8904,67083698.543141,34872
1632960000000,2021-09-30,ETHUSDC,2848.93,3048.4,2836.77,3000.33,14404.7293,43063651.664451,23959
1632873600000,2021-09-29,ETHUSDC,2803.93,2949.69,2782.43,2849.93,12216.5755,35055965.874209,22186
1632787200000,2021-09-28,ETHUSDC,2926.79,2970.16,2789.06,2805.29,18865.5186,54513978.227825,32321
1632700800000,2021-09-27,ETHUSDC,3059.06,3166.8,2925,2927.4,16655.2118,51106563.483007,28089
1632614400000,2021-09-26,ETHUSDC,2923.15,3117.28,2739.79,3064.36,25496.7117,74834188.799771,42041
1632528000000,2021-09-25,ETHUSDC,2930.84,2968.41,2803.22,2927.51,18160.798,52789671.392943,26777
1632441600000,2021-09-24,ETHUSDC,3153.77,3159.87,2735.33,2930.54,34783.8775,101118600.24256,55756
1632355200000,2021-09-23,ETHUSDC,3076.76,3175.65,3036.45,3153.77,17965.4476,55888531.590494,29791
1632268800000,2021-09-22,ETHUSDC,2764.64,3200,2737.17,3079.83,28120.9489,82906652.525264,45261
1632182400000,2021-09-21,ETHUSDC,2977.15,3105.91,2650.01,2766.34,39077.28688,113515375.889846,55103
1632096000000,2021-09-20,ETHUSDC,3329.73,3345.92,2917.62,2975.87,33430.23515,102815038.379742,46344
1632009600000,2021-09-19,ETHUSDC,3436.86,3456.41,3279.14,3329.46,7127.0907,23977043.634208,13241
1631923200000,2021-09-18,ETHUSDC,3400.21,3544.14,3368.82,3436.95,9502.4488,32989292.660621,17298
1631836800000,2021-09-17,ETHUSDC,3569.69,3595.27,3350,3399.25,11859.097,41171569.455514,23870
1631750400000,2021-09-16,ETHUSDC,3615.38,3675.53,3481.55,3569.69,12997.7129,46671233.367369,25266
1631664000000,2021-09-15,ETHUSDC,3436.56,3617.83,3359.89,3613.65,11180.9854,38749108.362298,20381
1631577600000,2021-09-14,ETHUSDC,3286.86,3438.79,3265.09,3434.51,10426.7041,34838137.694323,18239
1631491200000,2021-09-13,ETHUSDC,3405.37,3429.3,3110,3284.98,17587.2931,57080419.890927,42924
1631404800000,2021-09-12,ETHUSDC,3265.62,3472.52,3231.82,3405.08,12050.8829,40722585.267291,20803
1631318400000,2021-09-11,ETHUSDC,3212.95,3348.57,3195.86,3267.32,10766.3552,35245790.961522,17845
1631232000000,2021-09-10,ETHUSDC,3424.64,3514.69,3149,3209.24,15715.6062,52218543.484204,25527
1631145600000,2021-09-09,ETHUSDC,3498.28,3568.24,3390.44,3424.5,13209.2328,46136426.552412,24593
1631059200000,2021-09-08,ETHUSDC,3434.79,3560.94,3215,3495.04,22523.6931,76695754.103922,34555
1630972800000,2021-09-07,ETHUSDC,3928.65,3947.6,2998.75,3431.72,39092.15153,138715735.344428,56345
1630886400000,2021-09-06,ETHUSDC,3951.48,3972.94,3867.56,3928.72,8570.2971,33683304.777931,16950
1630800000000,2021-09-05,ETHUSDC,3887.7,3983,3835,3953.53,6360.4539,24942027.616692,11404
1630713600000,2021-09-04,ETHUSDC,3938.7,3971.15,3832.85,3887.46,7126.4487,27835673.860513,11958
1630627200000,2021-09-03,ETHUSDC,3788.56,4029.53,3710.89,3938.45,19027.52647,74401031.4458715,28863
1630540800000,2021-09-02,ETHUSDC,3828.49,3837.32,3724.11,3787.69,13565.5529,51223710.088445,21097
1630454400000,2021-09-01,ETHUSDC,3429.77,3857.44,3383.88,3828.49,24815.98297,90010012.6304103,37633
1630368000000,2021-08-31,ETHUSDC,3230.95,3475.04,3190,3433.97,23665.25563,79688638.9392265,28834
1630281600000,2021-08-30,ETHUSDC,3226.33,3349.43,3145.59,3229.52,15236.2013,49315841.6870782,23544
1630195200000,2021-08-29,ETHUSDC,3247.55,3287.28,3155,3225.18,7281.40584,23433970.661877,12015
1630108800000,2021-08-28,ETHUSDC,3276.25,3286.7,3212.88,3247.61,5885.04578,19099100.6718056,8792
1630022400000,2021-08-27,ETHUSDC,3094.1,3282.84,3061.22,3274.02,13034.4534,41572269.5488747,20983
1629936000000,2021-08-26,ETHUSDC,3229.21,3251.35,3054,3094.71,14960.15349,46752376.4378415,18967
1629849600000,2021-08-25,ETHUSDC,3171.63,3248.94,3078.77,3228.02,14452.39965,45934360.1418078,22047
1629763200000,2021-08-24,ETHUSDC,3322.95,3359.76,3148.6,3172.15,15548.92138,50526131.5163956,23674
1629676800000,2021-08-23,ETHUSDC,3241.41,3378.34,3233.14,3323.25,17716.45732,59030729.1992985,27977
1629590400000,2021-08-22,ETHUSDC,3227.2,3274.89,3128.53,3240.69,11416.00208,36734278.449169,21298
1629504000000,2021-08-21,ETHUSDC,3286.45,3310.11,3207.2,3226.95,9491.0633,31026642.6687084,19336
1629417600000,2021-08-20,ETHUSDC,3184.72,3301.09,3178.2,3286.87,15406.79643,49944778.826847,28091
1629331200000,2021-08-19,ETHUSDC,3015.95,3187.93,2957.83,3184,14459.32475,44166925.6455318,23744
1629244800000,2021-08-18,ETHUSDC,3012.61,3126.52,2951,3015.93,17522.27665,53277671.1670339,27730
1629158400000,2021-08-17,ETHUSDC,3147.74,3290.78,2991.08,3011.82,21253.0063,66791953.8739225,30484
1629072000000,2021-08-16,ETHUSDC,3311.09,3337.97,3136.92,3147.75,18675.5389,60551066.2688329,27542
1628985600000,2021-08-15,ETHUSDC,3266.39,3322.57,3113.64,3310.15,15464.66621,49643830.2564491,26825
1628899200000,2021-08-14,ETHUSDC,3324.7,3333,3206.7,3265.84,11796.2688,38562943.3773082,19407
1628812800000,2021-08-13,ETHUSDC,3048.6,3328.99,3036.35,3325.31,17126.44185,55376846.7148693,27655
1628726400000,2021-08-12,ETHUSDC,3162.56,3239.72,2981.13,3048.59,28092.285,87070243.9548143,33873
1628640000000,2021-08-11,ETHUSDC,3143.18,3275,3122.65,3162.13,20585.22959,66186506.8679621,29506
1628553600000,2021-08-10,ETHUSDC,3162.61,3234,3052,3143.18,21369.95612,67015068.7875552,27662
1628467200000,2021-08-09,ETHUSDC,3013.89,3188.33,2896,3164.73,26746.1074,81762271.2547232,34079
1628380800000,2021-08-08,ETHUSDC,3163.21,3191.97,2950,3013.87,20331.77505,62484056.1123185,27994
1628294400000,2021-08-07,ETHUSDC,2893.94,3174.98,2867,3160.96,33401.383,101677905.808246,39227
1628208000000,2021-08-06,ETHUSDC,2829.31,2948.7,2721.86,2893.76,23776.19749,67277821.6789716,33409
1628121600000,2021-08-05,ETHUSDC,2725.66,2846,2531.67,2829.2,37767.61896,102567912.304178,46570
1628035200000,2021-08-04,ETHUSDC,2508.55,2772.96,2457.95,2727.14,26701.34559,69413873.7437753,33164
1627948800000,2021-08-03,ETHUSDC,2608.48,2633.45,2435.51,2507.72,23323.97394,58375205.8718039,25844
1627862400000,2021-08-02,ETHUSDC,2556.29,2666.21,2506.73,2609.99,22800.01967,59169376.2588156,26761
1627776000000,2021-08-01,ETHUSDC,2533.2,2698.67,2471,2555,26424.24903,68686922.0898708,31786
1627689600000,2021-07-31,ETHUSDC,2464.49,2554.27,2422.01,2533.2,14425.19854,35700732.5716797,18052
1627603200000,2021-07-30,ETHUSDC,2383.88,2475.47,2316.32,2462.76,19166.94965,45926470.7657775,23483
1627516800000,2021-07-29,ETHUSDC,2301.03,2400,2267.44,2383.56,15690.60087,36401785.8537721,21101
1627430400000,2021-07-28,ETHUSDC,2301.42,2345.74,2244.47,2300.37,21419.27094,49220340.589835,28535
1627344000000,2021-07-27,ETHUSDC,2229.07,2319.8,2152.48,2300,31867.66523,71210400.4925558,39027
1627257600000,2021-07-26,ETHUSDC,2191.82,2431.38,2173.12,2228.19,40777.50876,94410336.4038251,50467
1627171200000,2021-07-25,ETHUSDC,2186.74,2198,2107.95,2191.76,11201.96307,24167413.0239361,17130
1627084800000,2021-07-24,ETHUSDC,2125.94,2199.99,2106.91,2185,17881.72011,38544128.0884804,19566
1626998400000,2021-07-23,ETHUSDC,2024.64,2131.02,1995.68,2124.89,17447.59325,35929875.8110616,29482
1626912000000,2021-07-22,ETHUSDC,1995.74,2046.21,1947.31,2023.52,17892.56002,35793854.9780837,24530
1626825600000,2021-07-21,ETHUSDC,1786.54,2033,1755,1995.73,31720.91522,60575282.9573295,29207
1626739200000,2021-07-20,ETHUSDC,1818.37,1840.82,1718,1786,41465.79631,72939805.7577435,34299
1626652800000,2021-07-19,ETHUSDC,1892.2,1917.42,1800,1818.26,18895.01183,34877104.5479828,18658
1626566400000,2021-07-18,ETHUSDC,1899.49,1993.98,1878.2,1891.5,13074.37435,25347513.1673174,13800
1626480000000,2021-07-17,ETHUSDC,1876.31,1919.02,1845.55,1897.72,11362.69982,21434796.8229926,12036
1626393600000,2021-07-16,ETHUSDC,1918.09,1964.09,1850.05,1876.02,18928.30762,35793317.4867647,16367
1626307200000,2021-07-15,ETHUSDC,1994.3,2040.98,1880.21,1918.75,18130.33023,34955551.9503559,17172
1626220800000,2021-07-14,ETHUSDC,1939.97,2019.13,1865.03,1995.05,24488.48978,47187855.8358127,23108
1626134400000,2021-07-13,ETHUSDC,2030.78,2045,1917.18,1939.97,20490.40915,40642203.1432336,21906
1626048000000,2021-07-12,ETHUSDC,2140.7,2168.1,2007,2031.64,16061.17748,33306907.5421027,27225
1625961600000,2021-07-11,ETHUSDC,2110.48,2173.38,2080.62,2140.13,6787.04338,14439289.9748767,20509
1625875200000,2021-07-10,ETHUSDC,2146.45,2194.88,2074.67,2109.86,8133.65894,17213175.9836613,23568
1625788800000,2021-07-09,ETHUSDC,2115.35,2189.01,2046.97,2146.47,17645.14415,37479457.61031,31774
1625702400000,2021-07-08,ETHUSDC,2316.05,2324.55,2085.39,2114.31,27352.52263,59607459.6487596,30079
1625616000000,2021-07-07,ETHUSDC,2322.74,2409.32,2294.44,2316,23221.86205,54755366.006678,22279
1625529600000,2021-07-06,ETHUSDC,2197.34,2350,2193.12,2322.8,26103.0434,60000624.7195702,21457
1625443200000,2021-07-05,ETHUSDC,2322.01,2330.79,2159,2196,25269.47069,56708324.706781,22599
1625356800000,2021-07-04,ETHUSDC,2226.75,2390,2189.58,2323.81,13204.31922,30559299.9239602,13791
1625270400000,2021-07-03,ETHUSDC,2154.28,2243.9,2113.29,2227.28,14529.96148,31835568.6430442,13689
1625184000000,2021-07-02,ETHUSDC,2107.44,2159.69,2017.69,2154.23,19157.43229,39784390.0680344,16846
1625097600000,2021-07-01,ETHUSDC,2275.82,2276.13,2075,2106.19,24398.12447,52369242.4583441,21047
1625011200000,2021-06-30,ETHUSDC,2164.99,2287.38,2088.52,2275.12,25074.47082,54210486.658989,23877
1624924800000,2021-06-29,ETHUSDC,2084.73,2245.46,2074.84,2160.49,25804.21707,56051082.1914689,27058
1624838400000,2021-06-28,ETHUSDC,1984.48,2145,1961.6,2084.42,38286.75498,78448067.9134188,30961
1624752000000,2021-06-27,ETHUSDC,1829.05,1984.99,1805.9,1981.93,18839.77327,35181472.0398216,16470
1624665600000,2021-06-26,ETHUSDC,1809.55,1851.34,1717.47,1831.11,25798.25202,45687598.8728152,19957
1624579200000,2021-06-25,ETHUSDC,1990.12,2036.43,1790.89,1810,23451.73352,43842915.9991486,20016
1624492800000,2021-06-24,ETHUSDC,1968.79,2036,1884.64,1990.32,18174.33422,35879486.5994428,15797
1624406400000,2021-06-23,ETHUSDC,1879.42,2045.25,1822.84,1968.07,21813.1897,43223919.9818038,22198
1624320000000,2021-06-22,ETHUSDC,1886.77,1996.26,1700.49,1877.79,64480.00999,119014215.78176,47901
1624233600000,2021-06-21,ETHUSDC,2243.65,2260.04,1861.32,1885.75,62994.94495,125030913.835381,46098
1624147200000,2021-06-20,ETHUSDC,2167.1,2275.62,2040.81,2242.76,21397.71178,46073521.4697628,17901
1624060800000,2021-06-19,ETHUSDC,2233.89,2278.85,2161.93,2168.62,15247.09374,33879828.4356416,11552
1623974400000,2021-06-18,ETHUSDC,2372.41,2377.3,2138.82,2234.68,23462.02568,52999908.9648895,20902
1623888000000,2021-06-17,ETHUSDC,2367.53,2461.45,2306.72,2371.75,12684.13863,30137663.5584656,15255
1623801600000,2021-06-16,ETHUSDC,2543.18,2555.52,2351.35,2370,16687.85335,40719735.7944434,16726
1623715200000,2021-06-15,ETHUSDC,2582.29,2640.99,2509.45,2543.8,12325.31971,31780206.0189097,13976
1623628800000,2021-06-14,ETHUSDC,2509.52,2609.43,2461.98,2581.08,15530.62962,39319578.3492551,18153
1623542400000,2021-06-13,ETHUSDC,2371.21,2550,2308.78,2509.79,14447.97408,34741767.4931681,19169
1623456000000,2021-06-12,ETHUSDC,2354.71,2453.06,2256.74,2370,15648.736,36882657.185014,17645
1623369600000,2021-06-11,ETHUSDC,2470.99,2497.03,2300,2354.23,14469.75011,35057070.2579361,18473
1623283200000,2021-06-10,ETHUSDC,2611.12,2625.92,2427.21,2472.69,15076.74103,38124624.0479341,16421
1623196800000,2021-06-09,ETHUSDC,2507.6,2638.43,2407.89,2612.28,25473.45877,64528163.4910914,25893
1623110400000,2021-06-08,ETHUSDC,2593.75,2626.21,2305.82,2509,39084.40805,96653171.3064041,35966
1623024000000,2021-06-07,ETHUSDC,2711.24,2848.92,2571.16,2594.32,24335.9634,66561110.058901,29592
1622937600000,2021-06-06,ETHUSDC,2625.54,2746.54,2615.86,2711.31,15027.75672,40507633.2920121,18560
1622851200000,2021-06-05,ETHUSDC,2695.39,2817.82,2552.97,2629.28,24822.6394,66354383.1160517,27728
1622764800000,2021-06-04,ETHUSDC,2857.86,2861.34,2550,2691.65,29437.50347,78560439.3109517,39833
1622678400000,2021-06-03,ETHUSDC,2705.23,2890.99,2663.15,2856.91,28887.82293,80784268.2520216,47316
1622592000000,2021-06-02,ETHUSDC,2633.97,2801.99,2551.35,2707.73,24178.29117,65160335.4775558,38451
1622505600000,2021-06-01,ETHUSDC,2706.64,2741.15,2523.21,2633.55,31785.77844,82906602.8313811,43426
1622419200000,2021-05-31,ETHUSDC,2386.66,2721.23,2273.43,2705.04,33450.94985,83578022.2738405,41935
1622332800000,2021-05-30,ETHUSDC,2280.53,2478.72,2182.65,2386.6,40258.58661,95437527.9243071,46889
1622246400000,2021-05-29,ETHUSDC,2409.61,2574.72,2207.24,2279.69,39689.43388,94350599.6132991,43045
1622160000000,2021-05-28,ETHUSDC,2742.85,2762.67,2329.53,2411.52,46892.05403,118556802.591366,48297
1622073600000,2021-05-27,ETHUSDC,2890.24,2893.99,2557.88,2745.04,22747.388,62891930.3533349,33549
1621987200000,2021-05-26,ETHUSDC,2707.78,2914,2646.31,2888.87,45520.36148,127153392.057389,55129
1621900800000,2021-05-25,ETHUSDC,2650.01,2753.27,2380.36,2705.19,55693.70056,144057403.787238,54997
1621814400000,2021-05-24,ETHUSDC,2099,2692,2084.03,2651.3,94704.10943,225826929.412361,86444
1621728000000,2021-05-23,ETHUSDC,2298.05,2382.79,1728,2099.59,117406.27612,236314409.972804,93408
1621641600000,2021-05-22,ETHUSDC,2432.86,2486.78,2153,2297.73,53483.00626,125232906.168844,53506
1621555200000,2021-05-21,ETHUSDC,2771.08,2943.23,2100.31,2433.96,65780.89414,166731211.630268,67979
1621468800000,2021-05-20,ETHUSDC,2448.23,2998,2155.81,2774.59,76683.74388,202217721.749799,86313
1621382400000,2021-05-19,ETHUSDC,3377.11,3441.35,1900,2446.29,152652.14809,418571824.798096,160536
1621296000000,2021-05-18,ETHUSDC,3284.04,3566.55,3241,3378.78,30656.12287,104896990.186669,44293
1621209600000,2021-05-17,ETHUSDC,3581.66,3588.35,3119,3280.71,53052.87571,177865353.494483,62098
1621123200000,2021-05-16,ETHUSDC,3647.18,3880.55,3269.69,3583.94,42392.54966,151375844.716146,54201
1621036800000,2021-05-15,ETHUSDC,4080.46,4135.03,3600,3648.03,26553.28699,102254190.243632,40704
1620950400000,2021-05-14,ETHUSDC,3720.27,4180,3695.28,4079.58,26866.98035,106922625.807741,45195
1620864000000,2021-05-13,ETHUSDC,3831.75,4039.68,3484.02,3720.7,55701.1182,210613773.466404,72339
1620777600000,2021-05-12,ETHUSDC,4180.14,4378.89,3700,3800.19,34619.11257,143752653.589094,54345
1620691200000,2021-05-11,ETHUSDC,3949.85,4189.99,3775.13,4177.56,17335.64999,69046788.6498025,32755
1620604800000,2021-05-10,ETHUSDC,3929.29,4213.28,3550,3950.59,31903.20613,128983265.243567,49565
1620518400000,2021-05-09,ETHUSDC,3914.4,3989.89,3728.19,3927.37,19711.24999,76602086.5625428,33028
1620432000000,2021-05-08,ETHUSDC,3483.38,3962.21,3454.9,3913.35,25889.18889,94953138.1163532,37745
1620345600000,2021-05-07,ETHUSDC,3493.64,3590.86,3357.39,3481.47,14044.99702,48788655.8098044,29554
1620259200000,2021-05-06,ETHUSDC,3528.38,3610,3381.33,3491.19,18363.58001,64312372.180392,31904
1620172800000,2021-05-05,ETHUSDC,3240.32,3548.94,3209.78,3528.38,19541.26651,65809110.7053749,33002
1620086400000,2021-05-04,ETHUSDC,3435.08,3540.31,3160,3240.32,43531.98803,145693424.044819,56203
1620000000000,2021-05-03,ETHUSDC,2952.13,3457.47,2952.13,3433.32,43128.08176,139172680.558624,50772
1619913600000,2021-05-02,ETHUSDC,2947.93,2988,2855.02,2951.79,11936.38598,34958244.5325545,16339
1619827200000,2021-05-01,ETHUSDC,2776.17,2958,2756.87,2948.36,12097.43207,34808948.6334108,20457
1619740800000,2021-04-30,ETHUSDC,2759.14,2800,2726.92,2777.42,10439.39497,28830246.2695802,17611
1619654400000,2021-04-29,ETHUSDC,2751.55,2800,2671.47,2758.77,17070.51136,46736704.9209214,24120
1619568000000,2021-04-28,ETHUSDC,2669.06,2762.74,2563.43,2749.58,25010.33395,66783363.0172347,35050
1619481600000,2021-04-27,ETHUSDC,2534.99,2683,2483.65,2669.06,16592.24217,43039243.964645,23001
1619395200000,2021-04-26,ETHUSDC,2322.5,2543.76,2306.28,2534.84,21313.02595,52575382.1476862,31434
1619308800000,2021-04-25,ETHUSDC,2220.59,2358.18,2170.5,2321.2,36574.58785,84032667.8962261,48555
1619222400000,2021-04-24,ETHUSDC,2369.52,2369.52,2157.33,2217.42,21802.65605,49074804.4677863,26830
1619136000000,2021-04-23,ETHUSDC,2398.54,2444.22,2100,2369.3,80175.11178,181277904.465316,75786
1619049600000,2021-04-22,ETHUSDC,2359.66,2645.33,2281.02,2398.35,62682.90802,155783381.985744,67828
1618963200000,2021-04-21,ETHUSDC,2332.83,2470.06,2237.48,2357.51,28678.59569,67640745.9878891,37380
1618876800000,2021-04-20,ETHUSDC,2162.9,2348.46,2057.37,2334.28,26736.82685,58855150.1088227,35268
1618790400000,2021-04-19,ETHUSDC,2240.9,2282.05,2078,2160.53,28055.23741,60939404.4962186,33622
1618704000000,2021-04-18,ETHUSDC,2318.87,2340.44,1890.88,2240.98,45296.34044,97909263.210685,55190
1618617600000,2021-04-17,ETHUSDC,2426.6,2497.11,2313.14,2319.68,22341.71256,53744214.9549746,25630
1618531200000,2021-04-16,ETHUSDC,2516.39,2549.4,2248.88,2426.9,21496.18931,51949049.7884822,30503
1618444800000,2021-04-15,ETHUSDC,2433.35,2545.49,2400.68,2516,21844.727,53910383.3368338,27817
1618358400000,2021-04-14,ETHUSDC,2300.71,2446.44,2282.03,2430.5,27131.30304,64021373.1976099,33774
1618272000000,2021-04-13,ETHUSDC,2137.78,2317.98,2135.04,2298.2,25754.27716,57428075.861425,29414
1618185600000,2021-04-12,ETHUSDC,2149.95,2207.39,2101.84,2136.44,14148.17304,30374430.0586393,17260
1618099200000,2021-04-11,ETHUSDC,2134.9,2163.5,2112.62,2149.25,7093.19079,15170489.7415554,10256
1618012800000,2021-04-10,ETHUSDC,2066.58,2196.95,2057.31,2133.42,13260.61255,28395507.339257,17972
1617926400000,2021-04-09,ETHUSDC,2080.66,2100.6,2048.56,2066.3,8361.17506,17346451.655086,11723
1617840000000,2021-04-08,ETHUSDC,1962.94,2083.89,1946.13,2080.8,15152.77737,30719065.2413042,18285
1617753600000,2021-04-07,ETHUSDC,2112.63,2128.81,1906.8,1962.93,31524.89525,63055202.0628715,32046
1617667200000,2021-04-06,ETHUSDC,2107.93,2152.36,2045.29,2111.62,16215.56329,34181488.7772021,22350
